country,year,prct_access_elec,prct_renew_prod,prct_renew_cons
Jamaica,2017,97.4,8.17085427135678,11
Jamaica,2018,98.2,8.19813678709384,8.9
Jamaica,2019,98.9,8.54912907548012,9.2
Jamaica,2020,99.7,9.94583137070184,11.7
Jamaica,2021,100,9.56257228776313,10.5
Jamaica,2022,100,..,..
Jamaica,2023,97.7,..,..
Jamaica,2024,..,..,..
Japan,2015,100,5.55725588882088,6.2
Japan,2016,100,6.69775835351678,6.4
Japan,2017,100,7.76675220406082,6.9
Japan,2018,100,8.7805746797831,7.3
Japan,2019,100,10.1388571940274,7.8
Japan,2020,100,11.6827700825577,8.5
Japan,2021,100,12.6418714359476,8.8
Japan,2022,100,..,..
Japan,2023,100,..,..
Japan,2024,..,..,..
Jordan,2015,99.9,0.93550423483613,3.2
Jordan,2016,100,4.18355202929509,4.7
Jordan,2017,100,6.49754003472892,5.3
Jordan,2018,99.9,10.5029696166495,7.2
Jordan,2019,99.9,14.5379105350356,8.5
Jordan,2020,99.9,20.5964446162021,10.7
Jordan,2021,99.9,24.8339650896158,11.5
Jordan,2022,100,..,..
Jordan,2023,100,..,..
Jordan,2024,..,..,..
Kazakhstan,2015,100,0.237979147167019,1.7
Kazakhstan,2016,100,0.432830304246354,2.1
Kazakhstan,2017,100,0.468564673049343,2
Kazakhstan,2018,100,0.58462510687335,1.9
Kazakhstan,2019,100,1.22624138027826,1.9
Kazakhstan,2020,100,2.22015510866625,1.8
Kazakhstan,2021,100,2.99615912685309,2
Kazakhstan,2022,100,..,..
Kazakhstan,2023,100,..,..
Kazakhstan,2024,..,..,..
Kenya,2015,41.6,50.0650097565985,69.2
Kenya,2016,53.1,44.9603275173019,68.3
Kenya,2017,55.8,54.6664413979533,68.1
Kenya,2018,61.2,44.1002390861596,68.7
Kenya,2019,69.7,53.8508134302527,68.1
Kenya,2020,71.5,46.9406931964056,69
Kenya,2021,76.5,48.3876050420168,67.7
Kenya,2022,76,..,..
Kenya,2023,76.2,..,..
Kenya,2024,..,..,..
Kiribati,2015,90.6,16.207322089675,47.5
Kiribati,2016,92.6,18.5948835433372,48.1
Kiribati,2017,85.7,16.9038528288789,42.5
Kiribati,2018,87.5,17.8853754940711,42.3
Kiribati,2019,89.3,16.3652802893309,42.2
Kiribati,2020,91,16.3652802893309,42.2
Kiribati,2021,92.8,16.3652802893309,42.2
Kiribati,2022,94.4,..,41.9
Kiribati,2023,95.9,..,..
Kiribati,2024,..,..,..
"Korea, Dem. People's Rep.",2015,40,0.156578947368421,22.6
"Korea, Dem. People's Rep.",2016,42.1,0.171673640167364,24
"Korea, Dem. People's Rep.",2017,44.2,0.195022509131063,10.2
"Korea, Dem. People's Rep.",2018,46.3,0.199447203973722,11.9
"Korea, Dem. People's Rep.",2019,48.4,0.230079973202696,10
"Korea, Dem. People's Rep.",2020,50.5,0.22799883822248,11.2
"Korea, Dem. People's Rep.",2021,52.6,0.26471850493543,14.7
"Korea, Dem. People's Rep.",2022,54.7,..,..
"Korea, Dem. People's Rep.",2023,57.5,..,..
"Korea, Dem. People's Rep.",2024,..,..,..
"Korea, Rep.",2015,100,1.54467671967099,2.7
"Korea, Rep.",2016,100,2.33748898796017,2.6
"Korea, Rep.",2017,100,2.75473216478576,2.8
"Korea, Rep.",2018,100,3.31399440372008,3.2
"Korea, Rep.",2019,100,4.20412213714381,3.2
"Korea, Rep.",2020,100,5.02715264887679,3.6
"Korea, Rep.",2021,100,5.51298275297892,3.6
"Korea, Rep.",2022,100,..,..
"Korea, Rep.",2023,100,..,..
"Korea, Rep.",2024,..,..,..
Kosovo,2015,..,0.00571962714567727,..
Kosovo,2016,..,0.00417954663621728,..
Kosovo,2017,..,0.0194310914359577,..
Kosovo,2018,..,0.537259940492291,..
Kosovo,2019,..,1.59352763243049,..
Kosovo,2020,..,1.50135742021617,..
Kosovo,2021,..,2.06562524485407,..
Kosovo,2022,..,..,..
Kosovo,2023,..,..,..
Kosovo,2024,..,..,..
Kuwait,2015,100,0.00745372539831303,0
Kuwait,2016,100,0.069644003709781,0
Kuwait,2017,100,0.0704099576853327,0
Kuwait,2018,100,0.0744504271082142,0
Kuwait,2019,100,0.0828282559177312,0.1
Kuwait,2020,100,0.0806490448927176,0.1
Kuwait,2021,100,0.265012812418762,0.1
Kuwait,2022,100,..,..
Kuwait,2023,100,..,..
Kuwait,2024,..,..,..
Kyrgyz Republic,2015,98.7,-0.0560245587106677,23.5
Kyrgyz Republic,2016,99.7,0.0286532951289398,22.2
Kyrgyz Republic,2017,100,0.00322310320376458,24.7
Kyrgyz Republic,2018,100,0.00193236714975845,23.4
Kyrgyz Republic,2019,99.9,0.00132318888521336,28.3
Kyrgyz Republic,2020,99.9,0.00077901843676967,30
Kyrgyz Republic,2021,99.7,0.000924824943849914,27.6
Kyrgyz Republic,2022,99.7,..,..
Kyrgyz Republic,2023,100,..,..
Kyrgyz Republic,2024,..,..,..
Lao PDR,2015,89.7,12.0675907752699,53.3
Lao PDR,2016,89,-0.367039301990418,51.7
Lao PDR,2017,93.6,-1.84822635678877,50.6
Lao PDR,2018,92.9,-3.15826334602307,50.2
Lao PDR,2019,98.4,23.2467183197797,50.5
Lao PDR,2020,99.3,-5.24748561421066,50.6
Lao PDR,2021,100,-9.99576997573302,51.5
Lao PDR,2022,100,..,49.2
Lao PDR,2023,96.5,..,..
Lao PDR,2024,..,..,..
Late-demographic dividend,2015,98.7802217306047,4.71951233049041,13.7947562846974
Late-demographic dividend,2016,99.1163496922603,5.92374571611253,14.1053604502349
Late-demographic dividend,2017,99.2721123074965,6.8718183732578,14.3601698499908
Late-demographic dividend,2018,99.2806763593238,7.93687024412698,14.7113402854056
Late-demographic dividend,2019,99.3289771232339,8.90559599715017,15.1930553100861
Late-demographic dividend,2020,99.3868589990754,9.91376134240316,15.8291260683112
Late-demographic dividend,2021,99.4116181588713,11.6527779054118,..
Late-demographic dividend,2022,99.4771148303382,..,..
Late-demographic dividend,2023,99.457096381276,..,..
Late-demographic dividend,2024,..,..,..
Latin America & Caribbean,2015,97.2847276074314,6.90573184130569,28.2446666189275
Latin America & Caribbean,2016,97.4783821342287,8.35304577367049,28.8850327404841
Latin America & Caribbean,2017,97.7105992174177,8.41280416771319,29.4068241645848
Latin America & Caribbean,2018,97.756715207991,9.7485848317668,30.252639118551
Latin America & Caribbean,2019,97.9982113870485,11.5051726086776,30.6248117743588
Latin America & Caribbean,2020,98.1499942926253,13.9045051240626,34.1964972995889
Latin America & Caribbean,2021,98.2756305609279,15.1321199441586,..
Latin America & Caribbean,2022,98.5788786006825,..,..
Latin America & Caribbean,2023,98.4226177260083,..,..
Latin America & Caribbean,2024,..,..,..
Latin America & Caribbean (excluding high income),2015,97.0444842543207,6.92263924721343,29.3653339575074
Latin America & Caribbean (excluding high income),2016,97.2783725152738,8.3511344793925,30.0701319995524
Latin America & Caribbean (excluding high income),2017,97.5494520001496,8.93878239089841,30.6421659951186
Latin America & Caribbean (excluding high income),2018,97.5550235798694,10.0043729757031,31.4749268035603
Latin America & Caribbean (excluding high income),2019,97.83219501534,12.25009516849,31.7254596724351
Latin America & Caribbean (excluding high income),2020,97.9857774825804,14.1293443405757,34.931181287891
Latin America & Caribbean (excluding high income),2021,98.1210875680183,15.4576039738954,..
Latin America & Caribbean (excluding high income),2022,98.4626020716217,..,..
Latin America & Caribbean (excluding high income),2023,98.2687443423624,..,..
Latin America & Caribbean (excluding high income),2024,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),2015,97.2323920529293,7.0159439898132,28.4881357094781
Latin America & the Caribbean (IDA & IBRD countries),2016,97.4280893456675,8.50709318614324,29.1484835734771
Latin America & the Caribbean (IDA & IBRD countries),2017,97.6633402843345,8.54128594791462,29.6408830785882
Latin America & the Caribbean (IDA & IBRD countries),2018,97.7078847938323,9.92378835453524,30.4953793252595
Latin America & the Caribbean (IDA & IBRD countries),2019,97.9522021469941,11.7183651611634,30.8730849505438
Latin America & the Caribbean (IDA & IBRD countries),2020,98.106453253093,14.1786416793029,34.4989632470857
Latin America & the Caribbean (IDA & IBRD countries),2021,98.2338083621938,15.418072985648,..
Latin America & the Caribbean (IDA & IBRD countries),2022,98.5448799242171,..,..
Latin America & the Caribbean (IDA & IBRD countries),2023,98.3852491204833,..,..
Latin America & the Caribbean (IDA & IBRD countries),2024,..,..,..
Latvia,2015,100,16.5685884691849,38.1
Latvia,2016,100,14.8161581569116,38.5
Latvia,2017,100,14.3632983667508,42.6
Latvia,2018,100,15.8774538964902,41
Latvia,2019,100,16.8547685616651,41.5
Latvia,2020,100,18.2831935709294,43.8
Latvia,2021,100,17.2909681833732,44
Latvia,2022,100,..,..
Latvia,2023,100,..,..
Latvia,2024,..,..,..
Least developed countries: UN classification,2015,42.3127281274977,2.56799266235334,72.6420499355701
Least developed countries: UN classification,2016,46.3458332429442,1.21480425943233,71.7069864304561
Least developed countries: UN classification,2017,50.2044940868735,2.33334430462432,70.6528427025745
Least developed countries: UN classification,2018,51.0874202600401,1.8576066276499,69.6689273124056
Least developed countries: UN classification,2019,52.8787122662405,5.19609875274706,69.5024909470932
Least developed countries: UN classification,2020,54.4736840146264,1.97584495587575,70.885707743194
Least developed countries: UN classification,2021,56.1055373553461,1.02907863878289,..
Least developed countries: UN classification,2022,56.7383129284796,..,..
Least developed countries: UN classification,2023,58.4341452966049,..,..
Least developed countries: UN classification,2024,..,..,..
Lebanon,2015,99.7,0.177849289353714,4.2
Lebanon,2016,99.8,0.270867683429514,4
Lebanon,2017,99.9,0.436264356994916,4
Lebanon,2018,99.7,0.548717948717949,4.7
Lebanon,2019,100,0.666574022605151,5.1
Lebanon,2020,100,0.627447753825901,6.3
Lebanon,2021,100,-0.85743400621118,6.8
Lebanon,2022,100,..,..
Lebanon,2023,100,..,..
Lebanon,2024,..,..,..
Lesotho,2015,31.8,0.142159705205664,46
Lesotho,2016,35.1,0.148356367611462,45.1
Lesotho,2017,33.7,0.150973381009138,41.5
Lesotho,2018,47,0.146905323385008,42.5
Lesotho,2019,44.6,0.193398987200041,41.6
Lesotho,2020,47.5,0.177727889247463,43.2
Lesotho,2021,50.4,0.146248171897851,33.6
Lesotho,2022,50,..,34.9
Lesotho,2023,57.3,..,..
Lesotho,2024,..,..,..
Liberia,2015,15.2,0.177875656445875,91.9
Liberia,2016,17.7,0.299304319689371,92.8
Liberia,2017,24.2,1.59620737647877,93.6
Liberia,2018,22.8,1.69881821341675,94.4
Liberia,2019,23.1,1.69881821341675,89.7
Liberia,2020,27.6,1.69881821341675,93
Liberia,2021,29.8,1.69881821341675,93.2
Liberia,2022,31.8,..,92.8
Liberia,2023,32.5,..,..
Liberia,2024,..,..,..
Libya,2015,73.8,0.020767241609128,2.9
Libya,2016,72.2,0.0247931253978358,2.8
Libya,2017,70.6,0.0234067485952946,2.9
Libya,2018,67,0.0227971086593895,2.9
Libya,2019,68.5,0.0224962458126372,3
Libya,2020,69.4,0.0264076748364351,3.2
Libya,2021,70.2,0.0223947103636625,3.1
Libya,2022,70,..,..
Libya,2023,73.2,..,..
Libya,2024,..,..,..
Liechtenstein,2015,100,..,55.5
Liechtenstein,2016,100,..,55.8
Liechtenstein,2017,100,..,55.3
Liechtenstein,2018,100,..,56.8
Liechtenstein,2019,100,..,56.1
Liechtenstein,2020,100,..,55.2
Liechtenstein,2021,100,..,53.6
Liechtenstein,2022,100,..,56.9
Liechtenstein,2023,100,..,..
Liechtenstein,2024,..,..,..
Lithuania,2015,100,26.9410095276708,29
Lithuania,2016,100,38.4669479606188,31.5
Lithuania,2017,100,46.2347743014091,33.8
Lithuania,2018,100,50.5326117915124,33.7
Lithuania,2019,100,53.497859481239,33.5
Lithuania,2020,100,41.2307413449338,31.7
Lithuania,2021,100,44.0901929893659,33.2
Lithuania,2022,100,..,..
Lithuania,2023,100,..,..
Lithuania,2024,..,..,..
Low & middle income,2015,85.0403535635607,4.5152533005529,22.8201674163747
Low & middle income,2016,86.205662408907,5.47064741262899,23.0608461717503
Low & middle income,2017,87.2277670796171,6.35679299672635,23.0974316930161
Low & middle income,2018,88.3266471423387,7.39583004472682,23.1935827555534
Low & middle income,2019,88.6903151850414,8.42790283767041,23.6991235791253
Low & middle income,2020,89.015749732089,9.64193072562608,24.5991935538732
Low & middle income,2021,90.1519963114906,11.1229784348543,..
Low & middle income,2022,90.0927677222263,..,..
Low & middle income,2023,90.491567372195,..,..
Low & middle income,2024,..,..,..
Low income,2015,33.0702183882953,0.898778197599755,72.025105390618
Low income,2016,36.4336124161591,0.95232209061757,72.3242852138885
Low income,2017,38.1792563861523,1.47028881272901,68.0372933002885
Low income,2018,39.6838027900568,1.44228783212212,67.4936095658543
Low income,2019,40.7021444975815,1.5554372191363,67.0220084162203
Low income,2020,41.7368456716846,1.22432944957555,69.2018592023965
Low income,2021,43.015465793649,-0.113925018692552,..
Low income,2022,43.0060882829376,..,..
Low income,2023,45.2721918756793,..,..
Low income,2024,..,..,..
Lower middle income,2015,80.658695354603,4.36702858092055,41.5090157779437
Lower middle income,2016,82.7167145232316,4.01888373420905,40.5515766783568
Lower middle income,2017,84.659238704957,4.63554816896469,39.843846096
Lower middle income,2018,86.9121805698534,5.17890337220369,39.7446785945484
Lower middle income,2019,87.6135221862236,6.15477381482538,40.1472436736453
Lower middle income,2020,88.3804143922632,7.89869554814502,41.6375575764497
Lower middle income,2021,90.555734236785,8.30877042863018,..
Lower middle income,2022,90.5768405981587,..,..
Lower middle income,2023,91.2680749757223,..,..
Lower middle income,2024,..,..,..
Luxembourg,2015,100,12.0086767895879,9.1
Luxembourg,2016,100,15.564406008193,13.5
Luxembourg,2017,100,23.0738255033557,15.3
Luxembourg,2018,100,26.8867667121419,16
Luxembourg,2019,100,36.1687631027254,16.4
Luxembourg,2020,100,39.604297224709,20.8
Luxembourg,2021,100,39.9950226244344,20.5
Luxembourg,2022,100,..,..
Luxembourg,2023,100,..,..
Luxembourg,2024,..,..,..
"Macao SAR, China",2015,100,..,5.4
"Macao SAR, China",2016,100,..,5.4
"Macao SAR, China",2017,100,..,3.9
"Macao SAR, China",2018,100,..,8.4
"Macao SAR, China",2019,100,..,8.4
"Macao SAR, China",2020,100,..,11
"Macao SAR, China",2021,100,..,13.6
"Macao SAR, China",2022,100,..,11
"Macao SAR, China",2023,100,..,..
"Macao SAR, China",2024,..,..,..
Madagascar,2015,23.8,2.17769376181475,83.9
Madagascar,2016,22.9,15.7693977211069,83.8
Madagascar,2017,24.1,2.22425828970332,81.9
Madagascar,2018,36.5,3.63298097251586,84.2
Madagascar,2019,31,3.54880518428514,82.5
Madagascar,2020,32,4.19757688723206,84.7
Madagascar,2021,35.1,3.5647152528873,83.6
Madagascar,2022,36.1,..,83.1
Madagascar,2023,39.4,..,..
Madagascar,2024,..,..,..
Malawi,2015,10.8,3.47745648896807,81
Malawi,2016,11,3.33534039423941,78.9
Malawi,2017,12.7,3.81511185295255,76.9
Malawi,2018,18,4.6598801760246,73.2
Malawi,2019,11.2,7.4876834617512,70.9
Malawi,2020,11.5,7.60059612518629,71.5
Malawi,2021,14.2,7.600563575708,71.1
Malawi,2022,14,..,62.9
Malawi,2023,15.6,..,..
Malawi,2024,..,..,..
Malaysia,2015,99.9,1.86509332160985,3.4
Malaysia,2016,99.9,0.892476206889948,4.4
Malaysia,2017,100,0.888957782438224,5.2
Malaysia,2018,100,1.27171650237206,5.3
Malaysia,2019,100,1.51020671327574,5.7
Malaysia,2020,100,1.89665330592275,7
Malaysia,2021,100,-0.280070227294193,7.5
Malaysia,2022,100,..,..
Malaysia,2023,100,..,..
Malaysia,2024,..,..,..
Maldives,2015,99.8,1.5101116576872,1.5
Maldives,2016,100,2.17712587601507,1.2
Maldives,2017,99.8,2.83466002309048,1.3
Maldives,2018,100,3.8740471610743,1.3
Maldives,2019,100,4.41901990609087,1.3
Maldives,2020,100,5.58478879892923,1.6
Maldives,2021,100,5.82133253659994,1.4
Maldives,2022,100,..,1.2
Maldives,2023,100,..,..
Maldives,2024,..,..,..
Mali,2015,37.6,3.5554122817398,81.2
Mali,2016,38.8,3.26162593820586,77.9
Mali,2017,34.8,3.13740888061867,77
Mali,2018,50.9,3.12351669665999,77.2
Mali,2019,47.9,3.16749494839168,74.9
Mali,2020,50.6,5.73223856692374,72.8
Mali,2021,53.4,5.73223856692374,71.2
Mali,2022,53,..,71.1
Mali,2023,54.5,..,..
Mali,2024,..,..,..
Malta,2015,100,7.82592024539877,6
Malta,2016,100,15.8996499416569,9.2
Malta,2017,100,10.4215626892792,7.3
Malta,2018,100,10.1427115188583,7.6
Malta,2019,100,9.80330257406508,7.4
Malta,2020,100,11.3308446103593,9.2
Malta,2021,100,11.8897922312556,8.6
Malta,2022,100,..,..
Malta,2023,100,..,..
Malta,2024,..,..,..
Marshall Islands,2015,92.1,1.72945435044912,11.7
Marshall Islands,2016,92.7,2.14507479537115,12.1
Marshall Islands,2017,93.8,2.40139355480901,12
Marshall Islands,2018,95.3,2.4256748351785,12
Marshall Islands,2019,96.8,2.4256748351785,12.1
Marshall Islands,2020,98.3,2.4256748351785,12
Marshall Islands,2021,99.8,2.4256748351785,12.1
Marshall Islands,2022,100,..,12.2
Marshall Islands,2023,100,..,..
Marshall Islands,2024,..,..,..
Mauritania,2015,39.5,13.4185763996129,28.3
Mauritania,2016,41.2,15.718966846569,31.7
Mauritania,2017,42.9,13.9114686433896,25.5
Mauritania,2018,43.6,19.2089904677665,21.6
Mauritania,2019,44.9,19.7933163529678,21.2
Mauritania,2020,45.4,18.9100619853438,20.9
Mauritania,2021,47.7,19.3554142491133,22.1
Mauritania,2022,49,..,19.6
Mauritania,2023,50.3,..,..
Mauritania,2024,..,..,..
Mauritius,2015,99.6,18.6923590256924,11.5
Mauritius,2016,99.7,18.6150558842867,10.3
Mauritius,2017,99.6,17.3456235973068,9.4
Mauritius,2018,99.8,16.9671031619291,9.2
Mauritius,2019,100,18.9239802224969,8.9
Mauritius,2020,99.5,20.1235253296322,9.4
Mauritius,2021,99.6,18.1400401069519,8.6
Mauritius,2022,100,..,..
Mauritius,2023,100,..,..
Mauritius,2024,..,..,..
Mexico,2015,99,5.34818035250541,9.2
Mexico,2016,99.5,5.9096242443943,9.2
Mexico,2017,100,5.89875330679655,10.1
Mexico,2018,99.5,6.67321287626273,10.3
Mexico,2019,99.6,9.87361010225177,10.3
Mexico,2020,99.4,12.5898417467586,12.3
Mexico,2021,100,13.3777425127653,13
Mexico,2022,100,..,..
Mexico,2023,99.7,..,..
Mexico,2024,..,..,..
"Micronesia, Fed. Sts.",2015,73,2.75555555555556,1.7
"Micronesia, Fed. Sts.",2016,74.8,4.39106487148103,1.9
"Micronesia, Fed. Sts.",2017,76.5,4.45966514459665,1.7
"Micronesia, Fed. Sts.",2018,78.3,4.29399780598652,2
"Micronesia, Fed. Sts.",2019,80.1,4.70658325886208,2
"Micronesia, Fed. Sts.",2020,81.9,4.41525778957664,2
"Micronesia, Fed. Sts.",2021,83.6,3.52914898369444,2.1
"Micronesia, Fed. Sts.",2022,85.3,..,2
"Micronesia, Fed. Sts.",2023,86.9,..,..
"Micronesia, Fed. Sts.",2024,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",2015,93.4360655461117,0.640882106818216,7.08007314623562
"Middle East, North Africa, Afghanistan & Pakistan",2016,95.158764819742,1.04256502245551,7.10925108984167
"Middle East, North Africa, Afghanistan & Pakistan",2017,96.0012431691978,1.23668432676837,7.14927454903901
"Middle East, North Africa, Afghanistan & Pakistan",2018,94.9706861712286,1.51950712121793,7.30858693459966
"Middle East, North Africa, Afghanistan & Pakistan",2019,96.0087072984602,1.78321732173587,7.59670819188084
"Middle East, North Africa, Afghanistan & Pakistan",2020,96.2621204422818,2.49596462936461,7.54675702757893
"Middle East, North Africa, Afghanistan & Pakistan",2021,96.4166690553693,2.85934764090963,..
"Middle East, North Africa, Afghanistan & Pakistan",2022,95.8637945014964,..,..
"Middle East, North Africa, Afghanistan & Pakistan",2023,96.4226367435274,..,..
"Middle East, North Africa, Afghanistan & Pakistan",2024,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2015,92.7799106414588,0.956025400950724,11.2881808687104
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2016,94.6688585064836,1.62114473481363,11.1456851493979
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2017,95.593813647771,1.89233001173212,10.943060961286
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2018,94.4715748209862,2.32313534105029,10.9557039236004
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,95.6135456463624,2.39633025544305,11.4771071770715
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,95.8888561743117,3.38733227125541,11.2025085485546
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,96.0681260042218,3.80204594174301,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,95.4516981935493,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,96.0574946837091,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2024,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2015,92.8277634911895,0.956523570896006,11.2870521999878
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2016,94.704907124104,1.62487896170971,11.1503064832308
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2017,95.6230221837644,1.89600450125239,10.9413685116146
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,94.5093636648155,2.32829407760142,10.9619732223084
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,95.6437471934695,2.40643471765478,11.4865470725413
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,95.9173702775193,3.4017119476723,11.2181326344417
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,96.0956018888668,3.81940029967014,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,95.483714372763,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2023,96.0854287468734,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2024,..,..,..
Middle income,2015,89.6958037766237,4.54739885767793,21.5560536905019
Middle income,2016,90.7291286306228,5.5109379241895,21.7814211036831
Middle income,2017,91.7558824062698,6.39893522613894,21.8712431719356
Middle income,2018,92.8949172748869,7.44877491350659,21.9901982115892
Middle income,2019,93.2810806550699,8.48868559526581,22.4930680521439
Middle income,2020,93.6244047915351,9.71517717533477,23.3167480903784
Middle income,2021,94.8333917992069,11.215264714196,..
Middle income,2022,94.8579251685419,..,..
Middle income,2023,95.1581054427171,..,..
Middle income,2024,..,..,..
Moldova,2015,99.9,0.308048256486531,24.7
Moldova,2016,99.9,0.322740474970101,25.3
Moldova,2017,100,0.64665592264303,26.1
Moldova,2018,100,1.05194805194805,25.3
Moldova,2019,100,1.35310635310635,22
Moldova,2020,100,1.31229773462783,22.3
Moldova,2021,100,1.77133413461538,21.4
Moldova,2022,100,..,..
Moldova,2023,100,..,..
Moldova,2024,..,..,..
Monaco,2015,100,..,..
Monaco,2016,100,..,..
Monaco,2017,100,..,..
Monaco,2018,100,..,..
Monaco,2019,100,..,..
Monaco,2020,100,..,..
Monaco,2021,100,..,..
Monaco,2022,100,..,..
Monaco,2023,100,..,..
Monaco,2024,..,..,..
Mongolia,2015,88,2.9773263196082,3.5
Mongolia,2016,90.8,2.96964884418564,3.4
Mongolia,2017,93.6,3.09258337481334,1.8
Mongolia,2018,98.1,6.14521805661821,2.1
Mongolia,2019,98.9,8.39840579710145,2.3
Mongolia,2020,99.5,8.74000605693519,2.9
Mongolia,2021,100,9.89896407910669,3
Mongolia,2022,100,..,..
Mongolia,2023,100,..,..
Mongolia,2024,..,..,..
Montenegro,2015,99.5,0,43
Montenegro,2016,99.6,0.00604902897166507,43.9
Montenegro,2017,100,3.94439967767929,37.8
Montenegro,2018,100,3.75328083989501,40.6
Montenegro,2019,100,8.6192834255753,38.7
Montenegro,2020,99.9,9.42307692307692,39.6
Montenegro,2021,99.8,8.54608050847458,39.6
Montenegro,2022,100,..,..
Montenegro,2023,100,..,..
Montenegro,2024,..,..,..
Morocco,2015,97.3,8.22940893801057,11.2
Morocco,2016,97.8,10.7426962446719,11.1
Morocco,2017,100,10.6521346148052,10.4
Morocco,2018,98.1,13.6131598782837,10.9
Morocco,2019,99.6,15.2803121248499,10.7
Morocco,2020,100,15.4651238266427,11.1
Morocco,2021,100,16.4714879819553,10.9
Morocco,2022,100,..,..
Morocco,2023,100,..,..
Morocco,2024,..,..,..
Mozambique,2015,24,0.335421504563374,80.1
Mozambique,2016,26.2,0.35195324839423,77.4
Mozambique,2017,24.3,0.402675433624306,78.2
Mozambique,2018,31.1,0.452890729829065,79
Mozambique,2019,29.7,0.052731391244798,77.5
Mozambique,2020,30.6,0.719676266554551,80.2
Mozambique,2021,31.5,0.72144182348264,76.9
Mozambique,2022,33.2,..,..
Mozambique,2023,36,..,..
Mozambique,2024,..,..,..
Myanmar,2015,60.5,9.12554085795525,70
Myanmar,2016,55.6,14.2782072768557,68.8
Myanmar,2017,69.8,13.0881935287555,59.5
Myanmar,2018,66.1,12.2904090909091,59.4
Myanmar,2019,68.3,11.7046547578152,58.5
Myanmar,2020,70.4,11.2843466368271,59.2
Myanmar,2021,72.5,11.326171875,62.9
Myanmar,2022,73.6,..,..
Myanmar,2023,76.8,..,..
Myanmar,2024,..,..,..
Namibia,2015,51.6,-2.10709677419355,29.3
Namibia,2016,49.7,12.0247592847318,29.2
Namibia,2017,52.5,-5.79633867276888,30.2
Namibia,2018,52.3,12.7239396117901,30.9
Namibia,2019,53.3,49.5501474926254,30.2
Namibia,2020,52.3,8.85670731707317,31.2
Namibia,2021,55.2,25.5812324929972,30
Namibia,2022,56.2,..,..
Namibia,2023,56.7,..,..
Namibia,2024,..,..,..
Nauru,2015,99,0.661703887510339,0.1
Nauru,2016,99.7,0.806227411731999,0.2
Nauru,2017,99.8,3.13121272365805,0.6
Nauru,2018,99.9,3.09251559251559,0.7
Nauru,2019,100,3.85956175298805,0.6
Nauru,2020,100,6.69456066945607,1.3
Nauru,2021,100,9.82367758186398,1.6
Nauru,2022,100,..,1.9
Nauru,2023,100,..,..
Nauru,2024,..,..,..
Nepal,2015,82,8.21922965537214,85.2
Nepal,2016,90.7,-4.49844162071446,79.4
Nepal,2017,86.6,2.83723986856517,76.8
Nepal,2018,93.9,4.0115990057995,75
Nepal,2019,89.9,-5.3027881950106,78.2
Nepal,2020,89.9,4.66467356173239,73.1
Nepal,2021,89.9,-15.1222291278227,73.7
Nepal,2022,91.3,..,..
Nepal,2023,94,..,..
Nepal,2024,..,..,..
Netherlands,2015,100,12.3386896282653,5.8
Netherlands,2016,100,12.7462963927821,5.6
Netherlands,2017,100,14.8291754504255,6.4
Netherlands,2018,100,16.465120345518,7.4
Netherlands,2019,100,18.7152988270954,8.6
Netherlands,2020,100,26.5202550333393,10.7
Netherlands,2021,100,33.055169026766,12.2
Netherlands,2022,100,..,..
Netherlands,2023,100,..,..
Netherlands,2024,..,..,..
New Caledonia,2015,100,2.36257092363501,5.1
New Caledonia,2016,100,1.82431029249669,3.7
New Caledonia,2017,100,2.26815109442472,5.1
New Caledonia,2018,100,2.64609611892515,4.6
New Caledonia,2019,100,5.1979685686088,5.2
New Caledonia,2020,100,6.16967376141,6.1
New Caledonia,2021,100,7.87484105983023,8.3
New Caledonia,2022,100,..,9.6
New Caledonia,2023,100,..,..
New Caledonia,2024,..,..,..
New Zealand,2015,100,25.5812392311307,29.3
New Zealand,2016,100,25.8474288431492,30.1
New Zealand,2017,100,25.1254480286738,28.4
